cohorts_month,life_month,active_players,paying_players,active_subscribers,total_sub_revenue,total_purchase_revenue,total_items_bought,cohort_size,retention_rate
2016-04-01,73.0,28,14,6,1500.0,11194.36,45.0,197,0.14213197969543148
2016-04-01,74.0,27,15,6,1500.0,8885.59,30.0,197,0.13705583756345177
2016-04-01,75.0,25,14,7,2000.0,9865.41,36.0,197,0.12690355329949238
2016-04-01,76.0,23,13,6,1800.0,10685.59,44.0,197,0.116751269035533
2016-04-01,77.0,19,11,5,1600.0,5698.4,25.0,197,0.09644670050761421
2016-04-01,78.0,25,9,5,1600.0,5886.8,25.0,197,0.12690355329949238
2016-04-01,79.0,29,13,5,1900.0,11433.95,43.0,197,0.14720812182741116
2016-04-01,80.0,22,12,5,1900.0,8743.77,37.0,197,0.1116751269035533
2016-04-01,81.0,23,11,6,2400.0,5960.4,23.0,197,0.116751269035533
2016-05-01,0.0,114,39,8,1600.0,34826.13,129.0,114,1.0
2016-05-01,1.0,90,42,17,4300.0,46656.6,165.0,114,0.7894736842105263
2016-05-01,2.0,68,26,18,5100.0,27090.33,100.0,114,0.5964912280701754
2016-05-01,3.0,46,24,16,4700.0,16363.6,65.0,114,0.40350877192982454
2016-05-01,4.0,40,31,15,4500.0,20913.62,79.0,114,0.3508771929824561
2016-05-01,5.0,30,20,12,3300.0,6776.29,27.0,114,0.2631578947368421
2016-05-01,6.0,20,14,10,2600.0,10651.37,38.0,114,0.17543859649122806
2016-05-01,7.0,18,13,8,2200.0,8332.02,41.0,114,0.15789473684210525
2016-05-01,8.0,16,13,9,2700.0,11090.78,44.0,114,0.14035087719298245
2016-05-01,9.0,15,14,10,2900.0,11750.61,52.0,114,0.13157894736842105
2016-05-01,10.0,12,9,9,2700.0,3154.44,11.0,114,0.10526315789473684
2016-05-01,11.0,15,14,9,3000.0,5189.35,25.0,114,0.13157894736842105
2016-05-01,12.0,19,14,10,3200.0,6911.46,30.0,114,0.16666666666666666
2016-05-01,13.0,14,9,7,2300.0,2194.0,9.0,114,0.12280701754385964
2016-05-01,14.0,12,10,3,900.0,4918.0,18.0,114,0.10526315789473684
2016-05-01,15.0,13,6,4,1400.0,1911.1,8.0,114,0.11403508771929824
2016-05-01,16.0,11,7,2,1000.0,3505.0,17.0,114,0.09649122807017543
2016-05-01,17.0,9,6,3,1200.0,4692.87,19.0,114,0.07894736842105263
2016-05-01,18.0,9,5,3,1200.0,1204.0,7.0,114,0.07894736842105263
2016-05-01,19.0,11,9,5,1900.0,11031.539999999999,42.0,114,0.09649122807017543
2016-05-01,20.0,10,9,6,2100.0,6677.04,24.0,114,0.08771929824561403
2016-05-01,21.0,10,9,6,1800.0,3792.94,18.0,114,0.08771929824561403
2016-05-01,22.0,5,8,6,1800.0,3159.3,11.0,114,0.043859649122807015
2016-05-01,23.0,7,6,4,1100.0,2860.38,12.0,114,0.06140350877192982
2016-05-01,24.0,10,5,2,900.0,3296.1,12.0,114,0.08771929824561403
2016-05-01,25.0,15,7,2,900.0,4237.5,17.0,114,0.13157894736842105
2016-05-01,26.0,17,7,2,900.0,6743.35,20.0,114,0.14912280701754385
2016-05-01,27.0,17,8,2,900.0,5987.39,25.0,114,0.14912280701754385
2016-05-01,28.0,16,11,3,600.0,8427.76,34.0,114,0.14035087719298245
2016-05-01,29.0,21,9,5,1300.0,5662.7,23.0,114,0.18421052631578946
2016-05-01,30.0,21,13,7,2000.0,10588.56,46.0,114,0.18421052631578946
2016-05-01,31.0,21,11,6,1500.0,8212.59,36.0,114,0.18421052631578946
2016-05-01,32.0,20,10,5,1600.0,7370.4,24.0,114,0.17543859649122806
2016-05-01,33.0,18,9,4,1700.0,7676.8,26.0,114,0.15789473684210525
2016-05-01,34.0,15,8,3,900.0,4009.49,15.0,114,0.13157894736842105
2016-05-01,35.0,9,3,1,200.0,1036.0,5.0,114,0.07894736842105263
2016-05-01,36.0,14,5,1,200.0,2199.0,9.0,114,0.12280701754385964
2016-05-01,37.0,14,4,2,400.0,3614.1,15.0,114,0.12280701754385964
2016-05-01,38.0,15,7,2,400.0,2136.0,9.0,114,0.13157894736842105
2016-05-01,39.0,19,5,2,400.0,1428.8,7.0,114,0.16666666666666666
2016-05-01,40.0,17,7,3,900.0,5734.01,16.0,114,0.14912280701754385
2016-05-01,41.0,11,6,3,1200.0,4699.64,21.0,114,0.09649122807017543
2016-05-01,42.0,13,11,4,1400.0,8789.02,32.0,114,0.11403508771929824
2016-05-01,43.0,13,10,6,1800.0,6672.59,27.0,114,0.11403508771929824
2016-05-01,44.0,12,8,6,1800.0,4563.36,13.0,114,0.10526315789473684
2016-05-01,45.0,12,7,6,1500.0,4361.38,17.0,114,0.10526315789473684
2016-05-01,46.0,13,13,6,1500.0,4657.27,19.0,114,0.11403508771929824
2016-05-01,47.0,9,7,4,800.0,4821.09,17.0,114,0.07894736842105263
2016-05-01,48.0,10,5,3,600.0,2692.0,7.0,114,0.08771929824561403
2016-05-01,49.0,9,5,3,600.0,1969.31,10.0,114,0.07894736842105263
2016-05-01,50.0,10,4,4,800.0,6824.92,31.0,114,0.08771929824561403
2016-05-01,51.0,9,5,4,800.0,2735.99,14.0,114,0.07894736842105263
2016-05-01,52.0,9,5,2,400.0,3588.8599999999997,16.0,114,0.07894736842105263
2016-05-01,53.0,8,2,2,400.0,680.94,4.0,114,0.07017543859649122
2016-05-01,54.0,6,4,2,400.0,1824.12,9.0,114,0.05263157894736842
2016-05-01,55.0,4,3,2,400.0,677.0,3.0,114,0.03508771929824561
2016-05-01,56.0,8,4,2,400.0,1052.0,6.0,114,0.07017543859649122
2016-05-01,57.0,12,5,0,0.0,3754.0,15.0,114,0.10526315789473684
2016-05-01,58.0,13,6,0,0.0,2618.0,10.0,114,0.11403508771929824
2016-05-01,59.0,13,5,1,200.0,4209.99,16.0,114,0.11403508771929824
2016-05-01,60.0,15,6,2,400.0,1799.0,10.0,114,0.13157894736842105
2016-05-01,61.0,14,5,3,900.0,2666.54,13.0,114,0.12280701754385964
2016-05-01,62.0,16,7,4,1100.0,3578.41,16.0,114,0.14035087719298245
2016-05-01,63.0,14,7,4,1300.0,7639.78,33.0,114,0.12280701754385964
2016-05-01,64.0,13,7,4,1100.0,8680.71,30.0,114,0.11403508771929824
2016-05-01,65.0,12,8,4,800.0,10164.09,36.0,114,0.10526315789473684
2016-05-01,66.0,14,5,5,1000.0,2773.23,10.0,114,0.12280701754385964
2016-05-01,67.0,11,4,3,600.0,7520.58,24.0,114,0.09649122807017543
2016-05-01,68.0,9,5,3,600.0,884.63,3.0,114,0.07894736842105263
2016-05-01,69.0,11,4,3,600.0,1947.9,7.0,114,0.09649122807017543
2016-05-01,70.0,16,3,1,200.0,2716.61,10.0,114,0.14035087719298245
2016-05-01,71.0,12,3,1,200.0,3272.0,8.0,114,0.10526315789473684
2016-05-01,72.0,13,7,3,600.0,4899.67,23.0,114,0.11403508771929824
2016-05-01,73.0,16,10,3,600.0,7422.35,29.0,114,0.14035087719298245
2016-05-01,74.0,16,5,3,600.0,3787.19,16.0,114,0.14035087719298245
2016-05-01,75.0,14,9,4,1100.0,7689.0,25.0,114,0.12280701754385964
2016-05-01,76.0,12,6,3,900.0,5453.54,21.0,114,0.10526315789473684
2016-05-01,77.0,9,7,4,1400.0,3884.4,11.0,114,0.07894736842105263
2016-05-01,78.0,11,8,3,1200.0,2882.7,16.0,114,0.09649122807017543
2016-05-01,79.0,13,9,2,700.0,6016.3,24.0,114,0.11403508771929824
2016-05-01,80.0,10,3,1,500.0,1255.0,5.0,114,0.08771929824561403
2016-06-01,0.0,300,102,12,3600.0,81805.64,328.0,300,1.0
2016-06-01,1.0,227,91,25,7400.0,75418.83,311.0,300,0.7566666666666667
2016-06-01,2.0,176,81,29,8800.0,67830.34,256.0,300,0.5866666666666667
2016-06-01,3.0,141,66,39,12200.0,73961.94,284.0,300,0.47
2016-06-01,4.0,115,70,37,11000.0,57274.380000000005,233.0,300,0.38333333333333336
2016-06-01,5.0,98,47,23,6400.0,30946.34,125.0,300,0.32666666666666666
2016-06-01,6.0,82,42,21,5400.0,30622.15,113.0,300,0.2733333333333333
2016-06-01,7.0,69,38,15,3900.0,27358.510000000002,92.0,300,0.23
2016-06-01,8.0,60,32,13,4300.0,16790.56,69.0,300,0.2
2016-06-01,9.0,55,26,12,4100.0,14690.45,64.0,300,0.18333333333333332
2016-06-01,10.0,57,29,12,3900.0,18479.19,64.0,300,0.19
2016-06-01,11.0,50,20,13,4100.0,15028.04,49.0,300,0.16666666666666666
2016-06-01,12.0,50,27,12,3600.0,22843.07,91.0,300,0.16666666666666666
2016-06-01,13.0,41,29,16,5300.0,27494.38,103.0,300,0.13666666666666666
2016-06-01,14.0,34,24,16,5300.0,18960.71,83.0,300,0.11333333333333333
2016-06-01,15.0,36,21,13,4400.0,18051.1,72.0,300,0.12
2016-06-01,16.0,43,24,11,3400.0,11864.09,46.0,300,0.14333333333333334
2016-06-01,17.0,42,22,10,3500.0,14923.57,66.0,300,0.14
2016-06-01,18.0,42,26,12,3900.0,22760.9,99.0,300,0.14
2016-06-01,19.0,41,18,13,4400.0,11398.470000000001,55.0,300,0.13666666666666666
2016-06-01,20.0,40,23,12,3900.0,20998.81,78.0,300,0.13333333333333333
2016-06-01,21.0,35,23,11,3100.0,18079.61,79.0,300,0.11666666666666667
2016-06-01,22.0,44,24,10,3200.0,18668.73,73.0,300,0.14666666666666667
2016-06-01,23.0,39,13,8,2500.0,8126.28,36.0,300,0.13
2016-06-01,24.0,37,21,8,2500.0,16515.56,59.0,300,0.12333333333333334
2016-06-01,25.0,36,21,8,2500.0,17713.45,64.0,300,0.12
2016-06-01,26.0,37,23,11,3100.0,24266.32,87.0,300,0.12333333333333334
2016-06-01,27.0,35,21,12,3300.0,16220.14,64.0,300,0.11666666666666667
2016-06-01,28.0,40,23,14,4300.0,19292.38,74.0,300,0.13333333333333333
2016-06-01,29.0,42,28,16,4400.0,21991.309999999998,80.0,300,0.14
2016-06-01,30.0,36,22,12,3000.0,12609.869999999999,50.0,300,0.12
2016-06-01,31.0,37,18,10,2600.0,14765.87,57.0,300,0.12333333333333334
2016-06-01,32.0,29,15,9,2100.0,7752.29,35.0,300,0.09666666666666666
2016-06-01,33.0,26,10,4,1100.0,8047.49,27.0,300,0.08666666666666667
2016-06-01,34.0,27,12,4,1100.0,8660.45,35.0,300,0.09
2016-06-01,35.0,24,13,3,900.0,7548.77,30.0,300,0.08
2016-06-01,36.0,28,12,4,1100.0,6332.48,24.0,300,0.09333333333333334
2016-06-01,37.0,29,15,6,2100.0,12399.1,52.0,300,0.09666666666666666
2016-06-01,38.0,29,12,7,2000.0,10428.900000000001,43.0,300,0.09666666666666666
2016-06-01,39.0,27,15,7,2000.0,10441.91,49.0,300,0.09
2016-06-01,40.0,29,11,6,1800.0,3074.42,17.0,300,0.09666666666666666
2016-06-01,41.0,32,11,3,900.0,8595.5,27.0,300,0.10666666666666667
2016-06-01,42.0,31,13,3,900.0,9087.130000000001,40.0,300,0.10333333333333333
2016-06-01,43.0,37,12,4,1100.0,7132.530000000001,25.0,300,0.12333333333333334
2016-06-01,44.0,33,15,3,900.0,7838.35,38.0,300,0.11
2016-06-01,45.0,35,18,4,1400.0,12717.42,54.0,300,0.11666666666666667
2016-06-01,46.0,36,18,6,2300.0,14493.720000000001,55.0,300,0.12
2016-06-01,47.0,35,15,6,1800.0,13202.04,52.0,300,0.11666666666666667
2016-06-01,48.0,41,18,7,2300.0,17841.54,61.0,300,0.13666666666666666
2016-06-01,49.0,36,15,8,2500.0,7299.88,25.0,300,0.12
2016-06-01,50.0,35,14,5,1000.0,9945.03,40.0,300,0.11666666666666667
2016-06-01,51.0,36,19,9,2100.0,18081.1,65.0,300,0.12
2016-06-01,52.0,39,18,9,2100.0,15910.61,59.0,300,0.13
2016-06-01,53.0,35,21,10,2600.0,18130.4,70.0,300,0.11666666666666667
2016-06-01,54.0,38,22,13,3500.0,17537.4,67.0,300,0.12666666666666668
2016-06-01,55.0,34,19,14,3400.0,15620.630000000001,68.0,300,0.11333333333333333
2016-06-01,56.0,33,23,14,3100.0,13704.86,59.0,300,0.11
2016-06-01,57.0,32,19,12,2600.0,14529.32,57.0,300,0.10666666666666667
2016-06-01,58.0,35,22,11,2800.0,18822.21,75.0,300,0.11666666666666667
2016-06-01,59.0,33,16,8,2200.0,13509.619999999999,50.0,300,0.11
2016-06-01,60.0,30,16,6,1500.0,6061.0,23.0,300,0.1
2016-06-01,61.0,32,18,7,1700.0,10843.560000000001,42.0,300,0.10666666666666667
2016-06-01,62.0,30,15,6,1200.0,11293.97,50.0,300,0.1
2016-06-01,63.0,26,13,6,1500.0,10330.65,42.0,300,0.08666666666666667
2016-06-01,64.0,26,15,6,1500.0,14184.19,55.0,300,0.08666666666666667
2016-06-01,65.0,20,14,5,1300.0,9833.24,40.0,300,0.06666666666666667
2016-06-01,66.0,20,15,5,1300.0,9941.8,36.0,300,0.06666666666666667
2016-06-01,67.0,27,16,5,1000.0,9387.06,38.0,300,0.09
2016-06-01,68.0,34,15,4,1100.0,7805.35,38.0,300,0.11333333333333333
2016-06-01,69.0,26,14,6,1500.0,15545.48,62.0,300,0.08666666666666667
2016-06-01,70.0,29,17,6,1200.0,11054.21,46.0,300,0.09666666666666666
2016-06-01,71.0,32,10,6,1200.0,13725.25,51.0,300,0.10666666666666667
2016-06-01,72.0,32,18,9,2100.0,13612.73,58.0,300,0.10666666666666667
2016-06-01,73.0,36,20,8,1900.0,8809.99,39.0,300,0.12
2016-06-01,74.0,41,22,7,1700.0,13054.22,47.0,300,0.13666666666666666
2016-06-01,75.0,36,18,7,2000.0,11194.0,38.0,300,0.12
2016-06-01,76.0,35,16,6,1800.0,10766.19,48.0,300,0.11666666666666667
2016-06-01,77.0,32,13,9,2400.0,13986.13,59.0,300,0.10666666666666667
2016-06-01,78.0,33,22,12,3000.0,16980.93,55.0,300,0.11
2016-06-01,79.0,41,27,11,3100.0,23450.05,82.0,300,0.13666666666666666
2016-07-01,0.0,344,137,26,7900.0,111308.82,451.0,344,1.0
2016-07-01,1.0,259,98,42,11900.0,77675.43,310.0,344,0.752906976744186
2016-07-01,2.0,197,112,48,14100.0,90877.14,354.0,344,0.5726744186046512
2016-07-01,3.0,160,95,51,15500.0,68343.95,270.0,344,0.46511627906976744
2016-07-01,4.0,127,76,37,11800.0,47548.04,184.0,344,0.3691860465116279
2016-07-01,5.0,106,71,39,12800.0,55227.62,202.0,344,0.3081395348837209
2016-07-01,6.0,90,64,41,13500.0,40138.13,172.0,344,0.2616279069767442
2016-07-01,7.0,75,59,35,11300.0,35181.94,135.0,344,0.2180232558139535
2016-07-01,8.0,63,46,27,8000.0,26359.190000000002,110.0,344,0.18313953488372092
2016-07-01,9.0,58,36,23,6100.0,22841.98,92.0,344,0.1686046511627907
2016-07-01,10.0,54,39,20,5500.0,26664.26,95.0,344,0.1569767441860465
2016-07-01,11.0,57,35,19,5600.0,20796.239999999998,84.0,344,0.16569767441860464
2016-07-01,12.0,46,35,20,6100.0,22083.739999999998,81.0,344,0.13372093023255813
2016-07-01,13.0,46,31,18,4800.0,24734.39,90.0,344,0.13372093023255813
2016-07-01,14.0,40,27,17,4600.0,13844.13,54.0,344,0.11627906976744186
2016-07-01,15.0,36,24,18,5100.0,18896.94,84.0,344,0.10465116279069768
2016-07-01,16.0,37,28,14,4000.0,16071.550000000001,67.0,344,0.10755813953488372
2016-07-01,17.0,37,20,12,3300.0,12357.2,50.0,344,0.10755813953488372
2016-07-01,18.0,39,25,9,2700.0,12558.3,55.0,344,0.11337209302325581
2016-07-01,19.0,45,19,8,1900.0,15204.17,64.0,344,0.1308139534883721
2016-07-01,20.0,43,22,10,2300.0,22367.83,77.0,344,0.125
2016-07-01,21.0,35,17,7,1700.0,10738.64,40.0,344,0.10174418604651163
2016-07-01,22.0,36,14,5,1200.0,9372.0,29.0,344,0.10465116279069768
2016-07-01,23.0,26,12,5,1000.0,4247.0,22.0,344,0.0755813953488372
2016-07-01,24.0,33,13,6,1500.0,9160.33,40.0,344,0.09593023255813954
2016-07-01,25.0,28,13,5,1300.0,9650.4,49.0,344,0.08139534883720931
2016-07-01,26.0,37,19,6,1500.0,16391.02,62.0,344,0.10755813953488372
2016-07-01,27.0,34,17,8,1900.0,18162.78,85.0,344,0.09883720930232558
2016-07-01,28.0,40,11,8,2200.0,15408.36,57.0,344,0.11627906976744186
2016-07-01,29.0,41,20,9,2400.0,20409.96,86.0,344,0.11918604651162791
2016-07-01,30.0,44,27,10,2600.0,20281.28,72.0,344,0.12790697674418605
2016-07-01,31.0,50,23,8,1900.0,22296.73,71.0,344,0.14534883720930233
2016-07-01,32.0,45,16,8,1600.0,9698.11,39.0,344,0.1308139534883721
2016-07-01,33.0,45,17,10,2300.0,12844.77,51.0,344,0.1308139534883721
2016-07-01,34.0,50,21,10,2300.0,23711.97,94.0,344,0.14534883720930233
2016-07-01,35.0,45,24,12,3000.0,22872.78,88.0,344,0.1308139534883721
2016-07-01,36.0,50,25,13,4000.0,24999.3,93.0,344,0.14534883720930233
2016-07-01,37.0,51,20,11,3600.0,12059.39,45.0,344,0.14825581395348839
2016-07-01,38.0,39,17,9,2900.0,13062.26,47.0,344,0.11337209302325581
2016-07-01,39.0,34,21,8,2700.0,12327.76,47.0,344,0.09883720930232558
2016-07-01,40.0,38,19,9,2400.0,15588.51,60.0,344,0.11046511627906977
2016-07-01,41.0,43,21,9,2100.0,13199.8,57.0,344,0.125
2016-07-01,42.0,41,22,9,1800.0,20477.86,77.0,344,0.11918604651162791
2016-07-01,43.0,33,19,9,2100.0,15460.73,67.0,344,0.09593023255813954
2016-07-01,44.0,37,14,8,2200.0,14178.57,64.0,344,0.10755813953488372
2016-07-01,45.0,38,19,6,1500.0,12037.01,52.0,344,0.11046511627906977
2016-07-01,46.0,32,14,4,800.0,5870.0,26.0,344,0.09302325581395349
2016-07-01,47.0,36,12,4,1100.0,10334.36,41.0,344,0.10465116279069768
2016-07-01,48.0,39,12,4,1100.0,12184.16,45.0,344,0.11337209302325581
2016-07-01,49.0,40,15,4,1100.0,12217.22,47.0,344,0.11627906976744186
2016-07-01,50.0,40,14,7,1700.0,15739.2,72.0,344,0.11627906976744186
2016-07-01,51.0,41,19,8,2200.0,7874.76,33.0,344,0.11918604651162791
2016-07-01,52.0,46,27,10,3100.0,22980.67,94.0,344,0.13372093023255813
2016-07-01,53.0,35,18,10,2900.0,9226.51,37.0,344,0.10174418604651163
2016-07-01,54.0,34,22,9,2700.0,11499.46,48.0,344,0.09883720930232558
2016-07-01,55.0,38,23,9,2400.0,17881.01,63.0,344,0.11046511627906977
2016-07-01,56.0,37,22,10,2600.0,12835.02,46.0,344,0.10755813953488372
2016-07-01,57.0,29,20,8,2200.0,13109.369999999999,50.0,344,0.08430232558139535
2016-07-01,58.0,38,18,9,2700.0,9802.3,43.0,344,0.11046511627906977
2016-07-01,59.0,38,24,8,2500.0,12354.2,50.0,344,0.11046511627906977
2016-07-01,60.0,43,15,5,1300.0,5052.0,21.0,344,0.125
2016-07-01,61.0,47,18,6,1800.0,7117.3099999999995,29.0,344,0.13662790697674418
2016-07-01,62.0,42,22,6,2100.0,14371.880000000001,58.0,344,0.12209302325581395
2016-07-01,63.0,36,15,8,3100.0,18693.06,78.0,344,0.10465116279069768
2016-07-01,64.0,41,21,9,3500.0,17081.66,73.0,344,0.11918604651162791
2016-07-01,65.0,41,17,6,2100.0,16216.32,65.0,344,0.11918604651162791
2016-07-01,66.0,45,25,11,3400.0,27428.24,99.0,344,0.1308139534883721
2016-07-01,67.0,43,19,11,3100.0,17067.81,67.0,344,0.125
2016-07-01,68.0,47,22,11,2800.0,20761.05,83.0,344,0.13662790697674418
2016-07-01,69.0,46,25,12,2700.0,16657.08,70.0,344,0.13372093023255813
2016-07-01,70.0,43,18,10,2600.0,10121.03,42.0,344,0.125
2016-07-01,71.0,40,19,8,1900.0,16910.6,65.0,344,0.11627906976744186
2016-07-01,72.0,45,21,10,2600.0,12470.99,56.0,344,0.1308139534883721
2016-07-01,73.0,39,30,12,3300.0,27054.239999999998,93.0,344,0.11337209302325581
2016-07-01,74.0,40,20,11,3400.0,15920.67,69.0,344,0.11627906976744186
2016-07-01,75.0,38,27,13,3500.0,17638.67,69.0,344,0.11046511627906977
2016-07-01,76.0,34,18,11,2500.0,9815.72,41.0,344,0.09883720930232558
2016-07-01,77.0,30,19,10,2300.0,11817.25,49.0,344,0.0872093023255814
2016-07-01,78.0,31,24,13,3500.0,20064.010000000002,76.0,344,0.09011627906976744
2016-08-01,0.0,352,127,25,8600.0,126289.6,471.0,352,1.0
2016-08-01,1.0,286,114,36,12500.0,97517.49,394.0,352,0.8125
2016-08-01,2.0,224,103,44,13500.0,89467.02,347.0,352,0.6363636363636364
2016-08-01,3.0,180,95,52,15700.0,68796.75,295.0,352,0.5113636363636364
2016-08-01,4.0,135,74,42,12500.0,44498.54,181.0,352,0.3835227272727273
2016-08-01,5.0,108,69,37,10400.0,58984.0,223.0,352,0.3068181818181818
2016-08-01,6.0,89,61,30,8700.0,41835.97,172.0,352,0.2528409090909091
2016-08-01,7.0,80,45,21,5900.0,31425.54,134.0,352,0.22727272727272727
2016-08-01,8.0,67,37,21,5900.0,30936.34,116.0,352,0.1903409090909091
2016-08-01,9.0,61,34,20,5800.0,24473.97,98.0,352,0.17329545454545456
2016-08-01,10.0,66,36,21,6800.0,33724.69,121.0,352,0.1875
2016-08-01,11.0,58,36,26,9300.0,34065.54,152.0,352,0.16477272727272727
2016-08-01,12.0,51,38,29,10800.0,25642.38,97.0,352,0.14488636363636365
2016-08-01,13.0,50,41,30,11300.0,39583.18,148.0,352,0.14204545454545456
2016-08-01,14.0,47,37,26,9900.0,30314.010000000002,119.0,352,0.13352272727272727
2016-08-01,15.0,44,33,22,8200.0,20400.43,80.0,352,0.125
2016-08-01,16.0,41,35,24,7900.0,22247.89,92.0,352,0.11647727272727272
2016-08-01,17.0,36,28,17,5700.0,11879.61,54.0,352,0.10227272727272728
2016-08-01,18.0,38,24,15,5000.0,11843.4,52.0,352,0.10795454545454546
2016-08-01,19.0,39,24,13,4100.0,8685.16,35.0,352,0.11079545454545454
2016-08-01,20.0,35,19,8,2500.0,9097.59,38.0,352,0.09943181818181818
2016-08-01,21.0,38,17,8,2200.0,13791.23,55.0,352,0.10795454545454546
2016-08-01,22.0,42,23,9,2400.0,16561.54,58.0,352,0.11931818181818182
2016-08-01,23.0,48,22,8,2500.0,14479.93,60.0,352,0.13636363636363635
2016-08-01,24.0,53,20,9,3000.0,12539.43,64.0,352,0.15056818181818182
2016-08-01,25.0,51,23,11,3900.0,21595.42,84.0,352,0.14488636363636365
2016-08-01,26.0,48,26,12,3900.0,10758.51,60.0,352,0.13636363636363635
2016-08-01,27.0,47,19,8,2500.0,12553.23,52.0,352,0.13352272727272727
2016-08-01,28.0,38,25,7,2000.0,14547.28,62.0,352,0.10795454545454546
2016-08-01,29.0,41,16,6,2100.0,9153.64,39.0,352,0.11647727272727272
2016-08-01,30.0,44,25,5,1900.0,15406.86,71.0,352,0.125
2016-08-01,31.0,43,16,7,2600.0,9811.65,38.0,352,0.12215909090909091
2016-08-01,32.0,45,23,7,2600.0,17918.35,69.0,352,0.1278409090909091
2016-08-01,33.0,39,14,6,1800.0,11601.07,53.0,352,0.11079545454545454
2016-08-01,34.0,43,24,11,3100.0,24720.28,85.0,352,0.12215909090909091
2016-08-01,35.0,44,18,10,2900.0,15716.95,65.0,352,0.125
2016-08-01,36.0,46,27,12,3300.0,24968.71,100.0,352,0.13068181818181818
2016-08-01,37.0,42,21,12,3000.0,16163.48,70.0,352,0.11931818181818182
2016-08-01,38.0,39,22,8,1900.0,16052.69,63.0,352,0.11079545454545454
2016-08-01,39.0,38,20,9,2100.0,19320.81,72.0,352,0.10795454545454546
2016-08-01,40.0,33,19,9,2100.0,18923.34,66.0,352,0.09375
2016-08-01,41.0,36,17,9,2100.0,19912.24,88.0,352,0.10227272727272728
2016-08-01,42.0,35,16,10,2900.0,16435.09,67.0,352,0.09943181818181818
2016-08-01,43.0,36,16,9,3000.0,14944.24,54.0,352,0.10227272727272728
2016-08-01,44.0,33,21,8,3000.0,15756.0,59.0,352,0.09375
2016-08-01,45.0,29,19,8,3000.0,9718.25,43.0,352,0.08238636363636363
2016-08-01,46.0,38,21,7,2000.0,10148.27,39.0,352,0.10795454545454546
2016-08-01,47.0,41,14,6,1500.0,16559.83,72.0,352,0.11647727272727272
2016-08-01,48.0,44,22,6,1500.0,9608.0,45.0,352,0.125
2016-08-01,49.0,37,9,4,800.0,4589.82,20.0,352,0.10511363636363637
2016-08-01,50.0,28,9,3,600.0,2780.0,15.0,352,0.07954545454545454
2016-08-01,51.0,21,7,3,600.0,762.0,6.0,352,0.05965909090909091
2016-08-01,52.0,31,10,3,600.0,3246.0,13.0,352,0.08806818181818182
2016-08-01,53.0,32,10,5,1300.0,9184.21,35.0,352,0.09090909090909091
2016-08-01,54.0,32,15,7,1700.0,15795.369999999999,67.0,352,0.09090909090909091
2016-08-01,55.0,33,19,10,2900.0,16101.619999999999,54.0,352,0.09375
2016-08-01,56.0,41,17,7,2300.0,11756.8,50.0,352,0.11647727272727272
2016-08-01,57.0,40,22,7,2600.0,14681.9,40.0,352,0.11363636363636363
2016-08-01,58.0,43,20,7,2900.0,17214.9,59.0,352,0.12215909090909091
2016-08-01,59.0,48,21,9,3000.0,22634.25,82.0,352,0.13636363636363635
2016-08-01,60.0,51,20,10,3200.0,10382.05,46.0,352,0.14488636363636365
2016-08-01,61.0,43,26,13,3800.0,28294.989999999998,106.0,352,0.12215909090909091
2016-08-01,62.0,45,24,15,4200.0,23963.77,90.0,352,0.1278409090909091
2016-08-01,63.0,50,27,15,4700.0,25669.52,110.0,352,0.14204545454545456
2016-08-01,64.0,44,22,14,4200.0,12920.24,49.0,352,0.125
2016-08-01,65.0,47,26,14,3700.0,17863.34,78.0,352,0.13352272727272727
2016-08-01,66.0,45,28,15,3600.0,8380.34,36.0,352,0.1278409090909091
2016-08-01,67.0,42,26,11,2800.0,11795.19,51.0,352,0.11931818181818182
2016-08-01,68.0,40,29,12,3000.0,22466.95,88.0,352,0.11363636363636363
2016-08-01,69.0,38,21,14,3600.0,13151.49,56.0,352,0.10795454545454546
2016-08-01,70.0,39,20,12,3000.0,13985.33,45.0,352,0.11079545454545454
2016-08-01,71.0,39,27,14,3700.0,20093.77,79.0,352,0.11079545454545454
2016-08-01,72.0,35,18,12,3000.0,7924.21,35.0,352,0.09943181818181818
2016-08-01,73.0,34,17,10,2600.0,5444.67,26.0,352,0.09659090909090909
