player_id,plan_type,start_date,end_date,monthly_fee,discount_pct
254,Basic,2020-08-01,2020-11-01,200,5.0
301,Basic,2020-08-01,2021-02-01,200,5.0
317,Premium,2020-08-01,2021-02-01,500,10.0
346,Premium,2020-08-01,2020-09-01,500,10.0
349,Basic,2020-08-01,2020-09-01,200,5.0
381,Premium,2020-08-01,2021-02-01,500,10.0
398,Basic,2020-08-01,2020-11-01,200,5.0
413,Basic,2020-08-01,2020-11-01,200,5.0
432,Basic,2020-08-01,2021-02-01,200,5.0
433,Basic,2020-08-01,2020-09-01,200,5.0
466,Premium,2020-08-01,2020-09-01,500,10.0
472,Premium,2020-08-01,2020-09-01,500,10.0
487,Premium,2020-08-01,2021-02-01,500,10.0
490,Premium,2020-08-01,2020-11-01,500,10.0
497,Basic,2020-08-01,2020-11-01,200,5.0
564,Basic,2020-08-01,2020-09-01,200,5.0
619,Premium,2020-08-01,2020-11-01,500,10.0
658,Premium,2020-08-01,2021-08-01,500,10.0
677,Basic,2020-08-01,2021-02-01,200,5.0
695,Basic,2020-08-01,2020-11-01,200,5.0
703,Basic,2020-08-01,2020-11-01,200,5.0
706,Basic,2020-08-01,2020-09-01,200,5.0
726,Basic,2020-08-01,2020-11-01,200,5.0
775,Basic,2020-08-01,2021-08-01,200,5.0
781,Basic,2020-08-01,2020-09-01,200,5.0
855,Basic,2020-08-01,2021-02-01,200,5.0
864,Basic,2020-08-01,2021-08-01,200,5.0
871,Premium,2020-08-01,2020-11-01,500,10.0
879,Basic,2020-08-01,2020-09-01,200,5.0
902,Basic,2020-08-01,2020-11-01,200,5.0
931,Premium,2020-08-01,2020-09-01,500,10.0
943,Basic,2020-08-01,2020-11-01,200,5.0
1011,Basic,2020-08-01,2020-11-01,200,5.0
1019,Premium,2020-08-01,2020-11-01,500,10.0
1043,Basic,2020-08-01,2021-08-01,200,5.0
1067,Basic,2020-08-01,2021-02-01,200,5.0
1142,Basic,2020-08-01,2020-09-01,200,5.0
1151,Basic,2020-08-01,2020-11-01,200,5.0
1170,Basic,2020-08-01,2020-11-01,200,5.0
1172,Basic,2020-08-01,2020-09-01,200,5.0
1199,Basic,2020-08-01,2021-02-01,200,5.0
1238,Basic,2020-08-01,2020-09-01,200,5.0
1245,Basic,2020-08-01,2020-09-01,200,5.0
1279,Premium,2020-08-01,2021-02-01,500,10.0
1303,Basic,2020-08-01,2020-11-01,200,5.0
1363,Basic,2020-08-01,2021-02-01,200,5.0
1383,Basic,2020-08-01,2021-02-01,200,5.0
1405,Basic,2020-08-01,2020-09-01,200,5.0
1409,Basic,2020-08-01,2020-09-01,200,5.0
1476,Premium,2020-08-01,2021-08-01,500,10.0
1485,Basic,2020-08-01,2020-09-01,200,5.0
1500,Basic,2020-08-01,2021-02-01,200,5.0
1505,Premium,2020-08-01,2020-11-01,500,10.0
1526,Basic,2020-08-01,2021-02-01,200,5.0
1534,Premium,2020-08-01,2021-08-01,500,10.0
1550,Basic,2020-08-01,2020-09-01,200,5.0
1587,Premium,2020-08-01,2021-02-01,500,10.0
1589,Premium,2020-08-01,2020-11-01,500,10.0
1610,Basic,2020-08-01,2020-09-01,200,5.0
1619,Premium,2020-08-01,2020-11-01,500,10.0
1632,Basic,2020-08-01,2020-09-01,200,5.0
1663,Basic,2020-08-01,2021-02-01,200,5.0
1685,Basic,2020-08-01,2020-09-01,200,5.0
1696,Basic,2020-08-01,2021-08-01,200,5.0
1737,Basic,2020-08-01,2021-02-01,200,5.0
1747,Premium,2020-08-01,2020-11-01,500,10.0
1753,Basic,2020-08-01,2021-02-01,200,5.0
1756,Basic,2020-08-01,2021-08-01,200,5.0
1799,Basic,2020-08-01,2020-09-01,200,5.0
1836,Basic,2020-08-01,2020-09-01,200,5.0
1841,Premium,2020-08-01,2021-02-01,500,10.0
1862,Basic,2020-08-01,2020-11-01,200,5.0
1877,Premium,2020-08-01,2020-09-01,500,10.0
1884,Basic,2020-08-01,2021-08-01,200,5.0
1912,Basic,2020-08-01,2021-02-01,200,5.0
1915,Basic,2020-08-01,2021-08-01,200,5.0
1938,Premium,2020-08-01,2021-02-01,500,10.0
1957,Basic,2020-08-01,2020-09-01,200,5.0
1964,Basic,2020-08-01,2020-11-01,200,5.0
1968,Premium,2020-08-01,2020-11-01,500,10.0
1969,Basic,2020-08-01,2020-11-01,200,5.0
1979,Premium,2020-08-01,2021-02-01,500,10.0
1985,Basic,2020-08-01,2020-11-01,200,5.0
2005,Premium,2020-08-01,2021-02-01,500,10.0
2021,Basic,2020-08-01,2021-02-01,200,5.0
2025,Premium,2020-08-01,2021-02-01,500,10.0
2029,Basic,2020-08-01,2020-09-01,200,5.0
2030,Basic,2020-08-01,2020-11-01,200,5.0
2031,Premium,2020-08-01,2020-09-01,500,10.0
2036,Basic,2020-08-01,2020-11-01,200,5.0
2049,Basic,2020-08-01,2020-11-01,200,5.0
2064,Basic,2020-08-01,2021-02-01,200,5.0
2074,Basic,2020-08-01,2020-09-01,200,5.0
2076,Premium,2020-08-01,2020-11-01,500,10.0
2110,Basic,2020-08-01,2020-11-01,200,5.0
2149,Premium,2020-08-01,2021-02-01,500,10.0
2151,Premium,2020-08-01,2020-09-01,500,10.0
2175,Basic,2020-08-01,2020-09-01,200,5.0
2180,Premium,2020-08-01,2020-09-01,500,10.0
2186,Premium,2020-08-01,2021-02-01,500,10.0
2188,Basic,2020-08-01,2020-11-01,200,5.0
2206,Premium,2020-08-01,2020-11-01,500,10.0
2211,Basic,2020-08-01,2020-11-01,200,5.0
2233,Basic,2020-08-01,2020-11-01,200,5.0
2237,Premium,2020-08-01,2021-08-01,500,10.0
2248,Basic,2020-08-01,2020-11-01,200,5.0
2277,Basic,2020-08-01,2020-09-01,200,5.0
2278,Basic,2020-08-01,2020-09-01,200,5.0
2291,Basic,2020-08-01,2020-11-01,200,5.0
2314,Premium,2020-08-01,2021-02-01,500,10.0
2318,Basic,2020-08-01,2020-11-01,200,5.0
2319,Basic,2020-08-01,2020-11-01,200,5.0
2337,Basic,2020-08-01,2021-02-01,200,5.0
2351,Basic,2020-08-01,2020-11-01,200,5.0
2355,Premium,2020-08-01,2020-11-01,500,10.0
2356,Premium,2020-08-01,2021-08-01,500,10.0
2383,Premium,2020-08-01,2021-08-01,500,10.0
2384,Basic,2020-08-01,2021-08-01,200,5.0
2392,Basic,2020-08-01,2020-11-01,200,5.0
2440,Basic,2020-08-01,2020-11-01,200,5.0
2451,Basic,2020-08-01,2020-09-01,200,5.0
2470,Basic,2020-08-01,2021-08-01,200,5.0
2482,Premium,2020-08-01,2020-11-01,500,10.0
2487,Basic,2020-08-01,2020-09-01,200,5.0
2488,Premium,2020-08-01,2020-11-01,500,10.0
2527,Basic,2020-08-01,2020-09-01,200,5.0
2548,Basic,2020-08-01,2020-09-01,200,5.0
2551,Basic,2020-08-01,2020-09-01,200,5.0
2557,Basic,2020-08-01,2020-09-01,200,5.0
2558,Premium,2020-08-01,2021-02-01,500,10.0
2566,Basic,2020-08-01,2020-09-01,200,5.0
2583,Basic,2020-08-01,2021-02-01,200,5.0
2606,Basic,2020-08-01,2020-09-01,200,5.0
2629,Basic,2020-08-01,2020-11-01,200,5.0
2633,Basic,2020-08-01,2020-11-01,200,5.0
2638,Premium,2020-08-01,2020-11-01,500,10.0
2655,Premium,2020-08-01,2020-09-01,500,10.0
2669,Premium,2020-08-01,2020-09-01,500,10.0
2674,Basic,2020-08-01,2020-09-01,200,5.0
2710,Basic,2020-08-01,2021-02-01,200,5.0
2717,Basic,2020-08-01,2020-11-01,200,5.0
2721,Premium,2020-08-01,2020-11-01,500,10.0
2727,Basic,2020-08-01,2020-11-01,200,5.0
2743,Basic,2020-08-01,2020-09-01,200,5.0
2751,Premium,2020-08-01,2020-09-01,500,10.0
2753,Basic,2020-08-01,2020-11-01,200,5.0
2762,Basic,2020-08-01,2020-11-01,200,5.0
2794,Premium,2020-08-01,2020-11-01,500,10.0
2796,Basic,2020-08-01,2020-11-01,200,5.0
2797,Basic,2020-08-01,2020-09-01,200,5.0
2799,Premium,2020-08-01,2020-11-01,500,10.0
2813,Basic,2020-08-01,2020-11-01,200,5.0
2823,Basic,2020-08-01,2020-11-01,200,5.0
2825,Basic,2020-08-01,2020-11-01,200,5.0
2832,Basic,2020-08-01,2020-11-01,200,5.0
2841,Basic,2020-08-01,2020-11-01,200,5.0
2847,Premium,2020-08-01,2021-02-01,500,10.0
2861,Basic,2020-08-01,2020-09-01,200,5.0
2866,Basic,2020-08-01,2020-11-01,200,5.0
2868,Premium,2020-08-01,2020-09-01,500,10.0
2877,Basic,2020-08-01,2020-09-01,200,5.0
2906,Premium,2020-08-01,2020-11-01,500,10.0
2908,Premium,2020-08-01,2021-08-01,500,10.0
2916,Basic,2020-08-01,2020-11-01,200,5.0
2948,Basic,2020-08-01,2020-09-01,200,5.0
2959,Basic,2020-08-01,2020-11-01,200,5.0
2961,Basic,2020-08-01,2020-09-01,200,5.0
2967,Premium,2020-08-01,2021-08-01,500,10.0
2969,Basic,2020-08-01,2021-02-01,200,5.0
2977,Basic,2020-08-01,2020-11-01,200,5.0
3001,Basic,2020-08-01,2020-11-01,200,5.0
3017,Premium,2020-08-01,2021-02-01,500,10.0
3025,Basic,2020-08-01,2021-08-01,200,5.0
3046,Basic,2020-08-01,2020-11-01,200,5.0
3054,Basic,2020-08-01,2021-02-01,200,5.0
3055,Premium,2020-08-01,2020-11-01,500,10.0
3073,Basic,2020-08-01,2021-02-01,200,5.0
3075,Basic,2020-08-01,2020-09-01,200,5.0
3084,Premium,2020-08-01,2020-11-01,500,10.0
3106,Premium,2020-08-01,2021-02-01,500,10.0
3119,Basic,2020-08-01,2020-09-01,200,5.0
3133,Premium,2020-08-01,2020-11-01,500,10.0
3136,Basic,2020-08-01,2021-02-01,200,5.0
3154,Basic,2020-08-01,2020-09-01,200,5.0
3205,Basic,2020-08-01,2021-08-01,200,5.0
3224,Basic,2020-08-01,2020-11-01,200,5.0
3232,Basic,2020-08-01,2020-09-01,200,5.0
3249,Basic,2020-08-01,2020-09-01,200,5.0
3278,Basic,2020-08-01,2021-02-01,200,5.0
3279,Basic,2020-08-01,2020-11-01,200,5.0
3317,Basic,2020-08-01,2020-09-01,200,5.0
3318,Basic,2020-08-01,2020-09-01,200,5.0
3322,Basic,2020-08-01,2020-11-01,200,5.0
3367,Premium,2020-08-01,2020-11-01,500,10.0
3390,Basic,2020-08-01,2020-09-01,200,5.0
3391,Premium,2020-08-01,2021-02-01,500,10.0
3403,Basic,2020-08-01,2021-08-01,200,5.0
3426,Premium,2020-08-01,2020-09-01,500,10.0
3478,Premium,2020-08-01,2021-02-01,500,10.0
3493,Premium,2020-08-01,2021-02-01,500,10.0
3496,Basic,2020-08-01,2020-11-01,200,5.0
3499,Basic,2020-08-01,2021-08-01,200,5.0
3515,Basic,2020-08-01,2020-11-01,200,5.0
3535,Premium,2020-08-01,2021-02-01,500,10.0
3558,Basic,2020-08-01,2021-02-01,200,5.0
3562,Basic,2020-08-01,2021-08-01,200,5.0
3565,Basic,2020-08-01,2021-08-01,200,5.0
3569,Premium,2020-08-01,2020-09-01,500,10.0
3577,Basic,2020-08-01,2020-11-01,200,5.0
3581,Basic,2020-08-01,2021-02-01,200,5.0
3597,Basic,2020-08-01,2020-11-01,200,5.0
3617,Premium,2020-08-01,2020-11-01,500,10.0
3644,Basic,2020-08-01,2021-02-01,200,5.0
3645,Basic,2020-08-01,2021-08-01,200,5.0
3659,Premium,2020-08-01,2021-02-01,500,10.0
3668,Basic,2020-08-01,2020-09-01,200,5.0
3705,Basic,2020-08-01,2020-09-01,200,5.0
3726,Basic,2020-08-01,2021-02-01,200,5.0
3732,Premium,2020-08-01,2020-09-01,500,10.0
3754,Basic,2020-08-01,2020-09-01,200,5.0
3771,Basic,2020-08-01,2020-09-01,200,5.0
3779,Basic,2020-08-01,2020-11-01,200,5.0
3797,Premium,2020-08-01,2021-02-01,500,10.0
3805,Basic,2020-08-01,2020-09-01,200,5.0
3810,Basic,2020-08-01,2020-11-01,200,5.0
3836,Basic,2020-08-01,2021-02-01,200,5.0
3850,Premium,2020-08-01,2020-09-01,500,10.0
3860,Basic,2020-08-01,2020-11-01,200,5.0
3883,Premium,2020-08-01,2020-09-01,500,10.0
3904,Premium,2020-08-01,2021-02-01,500,10.0
3948,Premium,2020-08-01,2020-11-01,500,10.0
3961,Basic,2020-08-01,2020-09-01,200,5.0
3969,Premium,2020-08-01,2021-02-01,500,10.0
4004,Basic,2020-08-01,2021-02-01,200,5.0
4094,Basic,2020-08-01,2020-11-01,200,5.0
4105,Basic,2020-08-01,2020-09-01,200,5.0
4123,Basic,2020-08-01,2020-09-01,200,5.0
4147,Basic,2020-08-01,2020-11-01,200,5.0
4151,Basic,2020-08-01,2020-11-01,200,5.0
4162,Premium,2020-08-01,2020-11-01,500,10.0
4167,Premium,2020-08-01,2020-09-01,500,10.0
4179,Basic,2020-08-01,2020-11-01,200,5.0
4182,Basic,2020-08-01,2020-11-01,200,5.0
4184,Basic,2020-08-01,2020-11-01,200,5.0
4186,Premium,2020-08-01,2020-11-01,500,10.0
4194,Basic,2020-08-01,2020-11-01,200,5.0
4203,Basic,2020-08-01,2020-09-01,200,5.0
4216,Basic,2020-08-01,2021-02-01,200,5.0
4226,Premium,2020-08-01,2020-11-01,500,10.0
4240,Basic,2020-08-01,2020-11-01,200,5.0
4250,Basic,2020-08-01,2020-11-01,200,5.0
4254,Basic,2020-08-01,2020-11-01,200,5.0
4263,Premium,2020-08-01,2021-02-01,500,10.0
4266,Premium,2020-08-01,2020-11-01,500,10.0
4270,Basic,2020-08-01,2021-02-01,200,5.0
4283,Premium,2020-08-01,2021-02-01,500,10.0
4290,Basic,2020-08-01,2020-11-01,200,5.0
4314,Basic,2020-08-01,2020-11-01,200,5.0
4315,Premium,2020-08-01,2021-02-01,500,10.0
4330,Basic,2020-08-01,2021-08-01,200,5.0
4338,Premium,2020-08-01,2020-11-01,500,10.0
4388,Basic,2020-08-01,2020-11-01,200,5.0
4403,Basic,2020-08-01,2020-09-01,200,5.0
4424,Basic,2020-08-01,2021-08-01,200,5.0
4450,Basic,2020-08-01,2021-08-01,200,5.0
4471,Premium,2020-08-01,2020-09-01,500,10.0
4480,Basic,2020-08-01,2020-11-01,200,5.0
4492,Basic,2020-08-01,2020-11-01,200,5.0
4494,Basic,2020-08-01,2020-11-01,200,5.0
4499,Premium,2020-08-01,2020-11-01,500,10.0
4500,Basic,2020-08-01,2020-09-01,200,5.0
4515,Basic,2020-08-01,2020-11-01,200,5.0
4530,Basic,2020-08-01,2021-08-01,200,5.0
4558,Basic,2020-08-01,2020-11-01,200,5.0
4562,Premium,2020-08-01,2021-02-01,500,10.0
4565,Basic,2020-08-01,2020-11-01,200,5.0
4566,Premium,2020-08-01,2020-09-01,500,10.0
4572,Premium,2020-08-01,2020-11-01,500,10.0
4582,Basic,2020-08-01,2020-09-01,200,5.0
4594,Basic,2020-08-01,2020-11-01,200,5.0
4597,Basic,2020-08-01,2021-08-01,200,5.0
4610,Premium,2020-08-01,2021-02-01,500,10.0
4622,Basic,2020-08-01,2020-11-01,200,5.0
4652,Basic,2020-08-01,2020-09-01,200,5.0
4655,Premium,2020-08-01,2021-02-01,500,10.0
4741,Premium,2020-08-01,2020-11-01,500,10.0
4743,Basic,2020-08-01,2021-02-01,200,5.0
4823,Premium,2020-08-01,2021-02-01,500,10.0
4845,Basic,2020-08-01,2020-09-01,200,5.0
4851,Basic,2020-08-01,2021-02-01,200,5.0
4859,Basic,2020-08-01,2021-02-01,200,5.0
4865,Basic,2020-08-01,2020-09-01,200,5.0
4867,Basic,2020-08-01,2021-02-01,200,5.0
4868,Premium,2020-08-01,2020-09-01,500,10.0
4871,Basic,2020-08-01,2020-09-01,200,5.0
4881,Basic,2020-08-01,2020-11-01,200,5.0
4890,Premium,2020-08-01,2021-08-01,500,10.0
4895,Basic,2020-08-01,2020-11-01,200,5.0
983,Premium,2020-08-01,2020-11-01,500,10.0
2710,Premium,2020-08-01,2021-02-01,500,10.0
4530,Premium,2020-08-01,2020-11-01,500,10.0
11,Premium,2020-09-01,2020-12-01,500,10.0
14,Basic,2020-09-01,2021-03-01,200,5.0
89,Basic,2020-09-01,2021-09-01,200,5.0
104,Basic,2020-09-01,2021-09-01,200,5.0
105,Premium,2020-09-01,2020-10-01,500,10.0
116,Basic,2020-09-01,2021-03-01,200,5.0
168,Basic,2020-09-01,2020-12-01,200,5.0
169,Premium,2020-09-01,2021-03-01,500,10.0
172,Basic,2020-09-01,2020-10-01,200,5.0
182,Basic,2020-09-01,2021-03-01,200,5.0
211,Premium,2020-09-01,2021-09-01,500,10.0
227,Basic,2020-09-01,2020-12-01,200,5.0
234,Premium,2020-09-01,2020-10-01,500,10.0
270,Basic,2020-09-01,2020-12-01,200,5.0
333,Premium,2020-09-01,2021-03-01,500,10.0
341,Premium,2020-09-01,2020-10-01,500,10.0
342,Basic,2020-09-01,2020-10-01,200,5.0
369,Basic,2020-09-01,2020-12-01,200,5.0
376,Basic,2020-09-01,2020-10-01,200,5.0
401,Premium,2020-09-01,2020-12-01,500,10.0
426,Basic,2020-09-01,2020-10-01,200,5.0
431,Basic,2020-09-01,2020-12-01,200,5.0
466,Basic,2020-09-01,2020-12-01,200,5.0
509,Basic,2020-09-01,2021-03-01,200,5.0
527,Basic,2020-09-01,2021-03-01,200,5.0
532,Basic,2020-09-01,2021-09-01,200,5.0
592,Basic,2020-09-01,2021-03-01,200,5.0
594,Basic,2020-09-01,2020-10-01,200,5.0
602,Premium,2020-09-01,2021-03-01,500,10.0
608,Basic,2020-09-01,2020-12-01,200,5.0
664,Basic,2020-09-01,2021-09-01,200,5.0
687,Basic,2020-09-01,2020-12-01,200,5.0
704,Basic,2020-09-01,2020-12-01,200,5.0
707,Basic,2020-09-01,2020-12-01,200,5.0
727,Basic,2020-09-01,2020-10-01,200,5.0
770,Basic,2020-09-01,2020-10-01,200,5.0
787,Basic,2020-09-01,2020-12-01,200,5.0
805,Premium,2020-09-01,2020-10-01,500,10.0
828,Premium,2020-09-01,2020-12-01,500,10.0
844,Premium,2020-09-01,2020-12-01,500,10.0
910,Basic,2020-09-01,2020-10-01,200,5.0
921,Basic,2020-09-01,2020-12-01,200,5.0
932,Basic,2020-09-01,2020-12-01,200,5.0
951,Basic,2020-09-01,2020-10-01,200,5.0
963,Basic,2020-09-01,2021-03-01,200,5.0
969,Basic,2020-09-01,2021-03-01,200,5.0
1003,Basic,2020-09-01,2021-03-01,200,5.0
1006,Basic,2020-09-01,2021-03-01,200,5.0
1031,Basic,2020-09-01,2021-09-01,200,5.0
1082,Premium,2020-09-01,2020-12-01,500,10.0
1087,Basic,2020-09-01,2020-10-01,200,5.0
1101,Premium,2020-09-01,2020-12-01,500,10.0
1126,Basic,2020-09-01,2020-10-01,200,5.0
1208,Basic,2020-09-01,2020-12-01,200,5.0
1216,Basic,2020-09-01,2020-12-01,200,5.0
1220,Basic,2020-09-01,2020-12-01,200,5.0
1224,Premium,2020-09-01,2020-10-01,500,10.0
1232,Premium,2020-09-01,2020-10-01,500,10.0
1297,Basic,2020-09-01,2020-12-01,200,5.0
1302,Basic,2020-09-01,2020-12-01,200,5.0
1360,Basic,2020-09-01,2021-03-01,200,5.0
1374,Premium,2020-09-01,2020-12-01,500,10.0
1412,Basic,2020-09-01,2021-03-01,200,5.0
1431,Premium,2020-09-01,2021-03-01,500,10.0
1447,Basic,2020-09-01,2020-12-01,200,5.0
1471,Basic,2020-09-01,2021-03-01,200,5.0
1498,Basic,2020-09-01,2020-10-01,200,5.0
1566,Basic,2020-09-01,2020-12-01,200,5.0
1579,Premium,2020-09-01,2020-10-01,500,10.0
1621,Basic,2020-09-01,2020-12-01,200,5.0
1709,Premium,2020-09-01,2020-12-01,500,10.0
1730,Basic,2020-09-01,2020-10-01,200,5.0
1736,Basic,2020-09-01,2020-10-01,200,5.0
1749,Basic,2020-09-01,2020-10-01,200,5.0
1751,Basic,2020-09-01,2021-09-01,200,5.0
1765,Premium,2020-09-01,2021-09-01,500,10.0
1835,Basic,2020-09-01,2020-12-01,200,5.0
1892,Basic,2020-09-01,2020-12-01,200,5.0
1896,Basic,2020-09-01,2021-09-01,200,5.0
1898,Premium,2020-09-01,2020-10-01,500,10.0
1910,Basic,2020-09-01,2020-12-01,200,5.0
1911,Premium,2020-09-01,2020-10-01,500,10.0
1955,Premium,2020-09-01,2021-03-01,500,10.0
1959,Basic,2020-09-01,2021-09-01,200,5.0
1967,Basic,2020-09-01,2020-12-01,200,5.0
1974,Premium,2020-09-01,2021-09-01,500,10.0
1982,Premium,2020-09-01,2020-10-01,500,10.0
1991,Basic,2020-09-01,2021-09-01,200,5.0
2018,Basic,2020-09-01,2020-12-01,200,5.0
2069,Premium,2020-09-01,2020-12-01,500,10.0
2100,Premium,2020-09-01,2020-10-01,500,10.0
2117,Premium,2020-09-01,2020-10-01,500,10.0
2122,Premium,2020-09-01,2020-12-01,500,10.0
2168,Basic,2020-09-01,2020-12-01,200,5.0
2170,Premium,2020-09-01,2021-03-01,500,10.0
2185,Basic,2020-09-01,2021-03-01,200,5.0
2205,Basic,2020-09-01,2020-12-01,200,5.0
2239,Basic,2020-09-01,2021-03-01,200,5.0
2252,Basic,2020-09-01,2021-03-01,200,5.0
2276,Basic,2020-09-01,2020-12-01,200,5.0
2278,Basic,2020-09-01,2020-12-01,200,5.0
2300,Basic,2020-09-01,2020-10-01,200,5.0
2302,Basic,2020-09-01,2021-03-01,200,5.0
2330,Basic,2020-09-01,2020-12-01,200,5.0
2333,Basic,2020-09-01,2021-03-01,200,5.0
2367,Basic,2020-09-01,2020-12-01,200,5.0
2380,Basic,2020-09-01,2021-03-01,200,5.0
2387,Premium,2020-09-01,2021-03-01,500,10.0
2391,Basic,2020-09-01,2020-12-01,200,5.0
2393,Basic,2020-09-01,2020-10-01,200,5.0
2394,Basic,2020-09-01,2020-10-01,200,5.0
2396,Basic,2020-09-01,2021-03-01,200,5.0
2398,Basic,2020-09-01,2021-03-01,200,5.0
2405,Basic,2020-09-01,2020-12-01,200,5.0
2429,Basic,2020-09-01,2020-10-01,200,5.0
2476,Premium,2020-09-01,2020-10-01,500,10.0
2477,Basic,2020-09-01,2020-10-01,200,5.0
2490,Basic,2020-09-01,2020-12-01,200,5.0
2502,Premium,2020-09-01,2020-12-01,500,10.0
2511,Basic,2020-09-01,2020-12-01,200,5.0
2512,Basic,2020-09-01,2021-09-01,200,5.0
2524,Basic,2020-09-01,2020-12-01,200,5.0
2532,Basic,2020-09-01,2020-10-01,200,5.0
2546,Basic,2020-09-01,2021-09-01,200,5.0
2553,Basic,2020-09-01,2020-10-01,200,5.0
2581,Premium,2020-09-01,2020-10-01,500,10.0
2604,Basic,2020-09-01,2020-12-01,200,5.0
2611,Basic,2020-09-01,2020-10-01,200,5.0
2622,Basic,2020-09-01,2020-10-01,200,5.0
2635,Basic,2020-09-01,2021-03-01,200,5.0
2642,Basic,2020-09-01,2020-12-01,200,5.0
2644,Basic,2020-09-01,2020-12-01,200,5.0
2661,Premium,2020-09-01,2020-10-01,500,10.0
2667,Premium,2020-09-01,2020-10-01,500,10.0
2690,Basic,2020-09-01,2021-03-01,200,5.0
2691,Basic,2020-09-01,2021-09-01,200,5.0
2703,Basic,2020-09-01,2020-10-01,200,5.0
2713,Premium,2020-09-01,2020-10-01,500,10.0
2733,Basic,2020-09-01,2020-10-01,200,5.0
2734,Basic,2020-09-01,2020-10-01,200,5.0
2763,Basic,2020-09-01,2021-03-01,200,5.0
2767,Basic,2020-09-01,2021-03-01,200,5.0
2862,Basic,2020-09-01,2021-09-01,200,5.0
2879,Premium,2020-09-01,2020-10-01,500,10.0
2891,Basic,2020-09-01,2020-10-01,200,5.0
2902,Basic,2020-09-01,2020-10-01,200,5.0
2905,Basic,2020-09-01,2021-03-01,200,5.0
2924,Premium,2020-09-01,2020-10-01,500,10.0
2962,Basic,2020-09-01,2020-12-01,200,5.0
2990,Basic,2020-09-01,2021-03-01,200,5.0
3022,Basic,2020-09-01,2021-03-01,200,5.0
3026,Basic,2020-09-01,2021-03-01,200,5.0
3036,Basic,2020-09-01,2020-12-01,200,5.0
3072,Basic,2020-09-01,2021-03-01,200,5.0
3083,Basic,2020-09-01,2020-12-01,200,5.0
3087,Basic,2020-09-01,2020-12-01,200,5.0
3090,Premium,2020-09-01,2020-10-01,500,10.0
3121,Basic,2020-09-01,2020-10-01,200,5.0
3182,Premium,2020-09-01,2020-12-01,500,10.0
3189,Basic,2020-09-01,2020-10-01,200,5.0
3194,Basic,2020-09-01,2020-10-01,200,5.0
3225,Premium,2020-09-01,2020-12-01,500,10.0
3247,Basic,2020-09-01,2020-12-01,200,5.0
3252,Premium,2020-09-01,2021-09-01,500,10.0
3255,Premium,2020-09-01,2020-12-01,500,10.0
3261,Basic,2020-09-01,2020-12-01,200,5.0
3274,Basic,2020-09-01,2020-12-01,200,5.0
3277,Basic,2020-09-01,2021-03-01,200,5.0
3287,Basic,2020-09-01,2021-09-01,200,5.0
3289,Basic,2020-09-01,2021-03-01,200,5.0
3355,Basic,2020-09-01,2020-12-01,200,5.0
3369,Basic,2020-09-01,2020-10-01,200,5.0
3377,Premium,2020-09-01,2021-09-01,500,10.0
3379,Basic,2020-09-01,2021-03-01,200,5.0
3392,Basic,2020-09-01,2021-03-01,200,5.0
3396,Basic,2020-09-01,2020-12-01,200,5.0
3415,Basic,2020-09-01,2021-03-01,200,5.0
3420,Basic,2020-09-01,2020-12-01,200,5.0
3421,Basic,2020-09-01,2020-12-01,200,5.0
3442,Premium,2020-09-01,2021-03-01,500,10.0
3443,Basic,2020-09-01,2021-03-01,200,5.0
3461,Basic,2020-09-01,2020-12-01,200,5.0
3466,Premium,2020-09-01,2020-12-01,500,10.0
3510,Basic,2020-09-01,2021-09-01,200,5.0
3533,Basic,2020-09-01,2021-09-01,200,5.0
3537,Basic,2020-09-01,2020-10-01,200,5.0
3543,Basic,2020-09-01,2020-12-01,200,5.0
3550,Basic,2020-09-01,2020-12-01,200,5.0
3557,Basic,2020-09-01,2021-03-01,200,5.0
3575,Basic,2020-09-01,2021-09-01,200,5.0
3582,Basic,2020-09-01,2020-12-01,200,5.0
3611,Basic,2020-09-01,2020-10-01,200,5.0
3629,Basic,2020-09-01,2020-12-01,200,5.0
3654,Basic,2020-09-01,2020-12-01,200,5.0
3678,Premium,2020-09-01,2020-10-01,500,10.0
3685,Basic,2020-09-01,2020-12-01,200,5.0
3688,Basic,2020-09-01,2021-03-01,200,5.0
3693,Premium,2020-09-01,2020-12-01,500,10.0
3697,Basic,2020-09-01,2021-03-01,200,5.0
3698,Basic,2020-09-01,2020-10-01,200,5.0
3709,Premium,2020-09-01,2020-12-01,500,10.0
3722,Basic,2020-09-01,2020-12-01,200,5.0
3724,Basic,2020-09-01,2020-12-01,200,5.0
3740,Basic,2020-09-01,2021-03-01,200,5.0
3771,Basic,2020-09-01,2020-10-01,200,5.0
3772,Basic,2020-09-01,2020-10-01,200,5.0
3780,Basic,2020-09-01,2020-12-01,200,5.0
3782,Premium,2020-09-01,2021-09-01,500,10.0
3857,Basic,2020-09-01,2020-12-01,200,5.0
3867,Basic,2020-09-01,2021-03-01,200,5.0
3901,Basic,2020-09-01,2020-12-01,200,5.0
3906,Basic,2020-09-01,2020-12-01,200,5.0
3934,Basic,2020-09-01,2020-10-01,200,5.0
3939,Premium,2020-09-01,2021-03-01,500,10.0
3952,Basic,2020-09-01,2021-03-01,200,5.0
3973,Basic,2020-09-01,2020-10-01,200,5.0
3990,Basic,2020-09-01,2021-09-01,200,5.0
4015,Basic,2020-09-01,2021-03-01,200,5.0
4068,Premium,2020-09-01,2020-10-01,500,10.0
